               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  34,            0.031722,            0.014283,                   0,             0.95601,             0.91265,             0.95623,             0.55918,            0.031445,            0.015354,                   0,             0.00736,             0.00736,             0.00736
                  35,            0.029767,            0.013905,                   0,             0.94548,             0.91407,             0.94853,             0.54968,            0.031952,            0.015355,                   0,             0.00728,             0.00728,             0.00728
                  36,             0.03073,            0.014033,                   0,             0.95118,             0.90961,             0.95324,             0.55794,             0.03153,            0.015278,                   0,              0.0072,              0.0072,              0.0072
                  37,            0.029957,            0.013584,                   0,             0.96323,             0.91114,             0.95912,             0.57034,            0.030686,            0.015059,                   0,             0.00712,             0.00712,             0.00712
                  38,            0.030102,            0.013661,                   0,             0.95747,             0.91566,             0.96121,             0.55084,            0.030926,            0.015164,                   0,             0.00704,             0.00704,             0.00704
                  39,            0.029412,            0.013485,                   0,              0.9754,             0.89573,             0.95481,              0.5655,             0.03083,            0.015106,                   0,             0.00696,             0.00696,             0.00696
                  40,            0.029378,            0.013714,                   0,             0.93051,             0.92761,             0.95434,             0.55859,            0.031185,            0.015289,                   0,             0.00688,             0.00688,             0.00688
                  41,            0.029087,            0.013361,                   0,             0.94846,             0.91717,             0.95436,             0.56844,            0.030643,            0.015004,                   0,              0.0068,              0.0068,              0.0068
                  42,            0.028964,            0.013133,                   0,             0.96056,             0.91702,             0.95818,             0.58512,              0.0303,            0.015077,                   0,             0.00672,             0.00672,             0.00672
                  43,            0.029142,            0.013213,                   0,             0.95633,             0.93373,             0.96119,             0.57247,             0.03043,            0.015191,                   0,             0.00664,             0.00664,             0.00664
                  44,            0.028918,            0.013373,                   0,             0.96794,             0.90952,             0.95929,             0.57138,            0.030221,            0.015227,                   0,             0.00656,             0.00656,             0.00656
                  45,            0.028588,            0.013432,                   0,             0.96164,             0.90813,             0.95499,             0.58241,            0.030296,            0.014998,                   0,             0.00648,             0.00648,             0.00648
                  46,            0.029173,            0.013316,                   0,             0.95384,             0.90512,             0.95527,              0.5706,            0.030291,            0.015037,                   0,              0.0064,              0.0064,              0.0064
                  47,            0.028037,            0.013039,                   0,             0.95463,             0.92018,             0.95771,             0.58162,            0.030001,            0.014844,                   0,             0.00632,             0.00632,             0.00632
                  48,            0.027484,            0.012781,                   0,             0.96744,             0.89759,             0.95682,             0.58363,            0.029904,            0.014922,                   0,             0.00624,             0.00624,             0.00624
                  49,            0.027556,            0.013046,                   0,             0.96378,             0.92159,             0.95842,              0.5767,            0.030311,            0.014982,                   0,             0.00616,             0.00616,             0.00616
                  50,            0.027662,            0.012887,                   0,             0.94153,             0.92169,             0.95407,             0.57993,            0.030249,             0.01494,                   0,             0.00608,             0.00608,             0.00608
                  51,            0.027627,            0.012982,                   0,             0.96202,             0.91554,             0.95919,             0.58686,            0.029642,            0.014758,                   0,               0.006,               0.006,               0.006
                  52,            0.027775,            0.012662,                   0,             0.95268,             0.91114,             0.95328,             0.58507,             0.02935,             0.01488,                   0,             0.00592,             0.00592,             0.00592
                  53,            0.027566,            0.013021,                   0,             0.96764,             0.90054,             0.95529,             0.58425,            0.029973,            0.015083,                   0,             0.00584,             0.00584,             0.00584
                  54,            0.027201,            0.012865,                   0,             0.96442,             0.90663,             0.95737,             0.59392,            0.029366,            0.014748,                   0,             0.00576,             0.00576,             0.00576
                  55,            0.026626,            0.013085,                   0,             0.96063,             0.92169,             0.95981,             0.59573,            0.029165,             0.01473,                   0,             0.00568,             0.00568,             0.00568
                  56,            0.026633,            0.012885,                   0,             0.95892,             0.91405,             0.96109,             0.59077,            0.029179,            0.014974,                   0,              0.0056,              0.0056,              0.0056
                  57,            0.026611,            0.012851,                   0,             0.96468,             0.90813,             0.95405,             0.59528,            0.029136,            0.014949,                   0,             0.00552,             0.00552,             0.00552
                  58,            0.026154,            0.012796,                   0,              0.9374,              0.9262,             0.95929,             0.58671,            0.029218,            0.014822,                   0,             0.00544,             0.00544,             0.00544
                  59,            0.025969,            0.012737,                   0,             0.96801,             0.91416,             0.96112,             0.59986,            0.028856,            0.014636,                   0,             0.00536,             0.00536,             0.00536
                  60,            0.026453,            0.012561,                   0,             0.96072,             0.92169,             0.95817,             0.59709,            0.028782,             0.01463,                   0,             0.00528,             0.00528,             0.00528
                  61,            0.025908,            0.012862,                   0,             0.96813,             0.91717,             0.96307,             0.60179,            0.028587,            0.014623,                   0,              0.0052,              0.0052,              0.0052
                  62,            0.025679,            0.012283,                   0,             0.95483,             0.92319,             0.95877,              0.6005,             0.02916,            0.014767,                   0,             0.00512,             0.00512,             0.00512
                  63,            0.025748,            0.012319,                   0,             0.96829,             0.91974,             0.96288,             0.60478,            0.028921,             0.01464,                   0,             0.00504,             0.00504,             0.00504
                  64,            0.026004,            0.012437,                   0,             0.96428,             0.91114,             0.95726,              0.6007,             0.02898,             0.01471,                   0,             0.00496,             0.00496,             0.00496
                  65,            0.025143,            0.012282,                   0,              0.9727,             0.91867,             0.96317,             0.60614,            0.028767,            0.014699,                   0,             0.00488,             0.00488,             0.00488
                  66,            0.025483,            0.012434,                   0,             0.96093,             0.92771,             0.96304,             0.61242,            0.028305,            0.014397,                   0,              0.0048,              0.0048,              0.0048
                  67,            0.025487,            0.012536,                   0,              0.9464,             0.93072,             0.96335,             0.60505,            0.028498,            0.014564,                   0,             0.00472,             0.00472,             0.00472
                  68,            0.025017,             0.01226,                   0,             0.95152,             0.92018,             0.95948,              0.6132,             0.02838,            0.014425,                   0,             0.00464,             0.00464,             0.00464
                  69,            0.025134,            0.012116,                   0,             0.96366,             0.91851,             0.95969,             0.60998,            0.028107,            0.014208,                   0,             0.00456,             0.00456,             0.00456
                  70,            0.024543,            0.012234,                   0,             0.95519,             0.93373,             0.96233,             0.61689,            0.028089,            0.014207,                   0,             0.00448,             0.00448,             0.00448
                  71,            0.025039,             0.01187,                   0,             0.97266,             0.91114,             0.96375,              0.6108,             0.02824,            0.014476,                   0,              0.0044,              0.0044,              0.0044
                  72,            0.024544,            0.012105,                   0,             0.96814,             0.91867,             0.96137,             0.60315,            0.028962,            0.014601,                   0,             0.00432,             0.00432,             0.00432
                  73,            0.024666,            0.012045,                   0,             0.96434,             0.93669,              0.9688,             0.61175,            0.028384,             0.01435,                   0,             0.00424,             0.00424,             0.00424
                  74,            0.024604,            0.011954,                   0,             0.96698,             0.92618,             0.96662,             0.62133,            0.028079,            0.014254,                   0,             0.00416,             0.00416,             0.00416
                  75,            0.024203,            0.011721,                   0,             0.96388,              0.9262,             0.96374,             0.61712,            0.028091,            0.014452,                   0,             0.00408,             0.00408,             0.00408
                  76,            0.024127,            0.011935,                   0,             0.94803,             0.93524,             0.96423,             0.60882,            0.028215,            0.014316,                   0,               0.004,               0.004,               0.004
                  77,            0.024108,             0.01197,                   0,             0.96145,             0.93976,              0.9678,             0.61726,            0.028164,            0.014373,                   0,             0.00392,             0.00392,             0.00392
                  78,            0.023826,            0.011659,                   0,             0.96075,             0.92165,             0.96269,             0.61647,            0.028088,            0.014462,                   0,             0.00384,             0.00384,             0.00384
                  79,            0.023692,             0.01172,                   0,             0.96059,             0.91867,             0.96045,             0.62287,            0.027792,            0.014404,                   0,             0.00376,             0.00376,             0.00376
                  80,            0.024131,            0.011697,                   0,             0.95377,             0.93217,             0.95935,             0.61754,             0.02777,            0.014278,                   0,             0.00368,             0.00368,             0.00368
                  81,            0.023944,            0.011997,                   0,             0.96608,             0.90964,             0.96286,             0.62054,            0.028199,            0.014482,                   0,              0.0036,              0.0036,              0.0036
                  82,            0.023545,            0.011682,                   0,             0.94334,             0.92768,             0.96243,             0.62641,            0.027485,            0.014265,                   0,             0.00352,             0.00352,             0.00352
                  83,            0.023059,            0.011658,                   0,             0.95956,             0.92916,             0.96504,             0.63081,             0.02763,            0.014268,                   0,             0.00344,             0.00344,             0.00344
                  84,            0.023163,             0.01138,                   0,             0.95932,              0.9262,             0.96852,             0.62785,            0.027557,            0.014258,                   0,             0.00336,             0.00336,             0.00336
                  85,            0.023014,            0.011597,                   0,             0.96969,             0.91549,             0.96377,             0.62707,             0.02776,            0.014388,                   0,             0.00328,             0.00328,             0.00328
                  86,            0.022927,            0.011667,                   0,             0.96674,              0.9262,             0.96621,             0.62363,            0.027616,            0.014346,                   0,              0.0032,              0.0032,              0.0032
                  87,             0.02289,            0.011485,                   0,             0.96677,              0.9201,             0.96073,              0.6222,            0.027792,            0.014355,                   0,             0.00312,             0.00312,             0.00312
                  88,            0.023242,            0.011591,                   0,             0.95525,             0.93219,             0.96226,             0.62248,            0.027894,            0.014462,                   0,             0.00304,             0.00304,             0.00304
                  89,            0.022761,            0.011532,                   0,             0.96244,             0.92617,              0.9681,             0.62314,            0.027862,            0.014412,                   0,             0.00296,             0.00296,             0.00296
                  90,            0.022449,            0.011258,                   0,             0.96396,             0.92771,             0.96455,             0.62596,            0.027481,             0.01441,                   0,             0.00288,             0.00288,             0.00288
                  91,            0.023229,            0.011745,                   0,             0.95813,             0.93061,             0.96334,             0.62355,            0.027583,             0.01435,                   0,              0.0028,              0.0028,              0.0028
                  92,            0.022568,            0.011375,                   0,             0.96815,             0.91555,             0.96369,             0.62341,            0.027571,            0.014279,                   0,             0.00272,             0.00272,             0.00272
                  93,            0.023083,            0.011392,                   0,             0.94162,             0.94726,             0.96721,             0.62651,            0.027624,            0.014354,                   0,             0.00264,             0.00264,             0.00264
                  94,            0.022279,            0.011422,                   0,             0.96383,             0.92314,             0.96427,             0.62942,            0.027327,            0.014093,                   0,             0.00256,             0.00256,             0.00256
                  95,            0.022521,            0.011303,                   0,             0.96423,             0.93675,             0.96831,             0.63042,            0.027306,            0.014032,                   0,             0.00248,             0.00248,             0.00248
                  96,            0.022448,             0.01122,                   0,             0.97006,             0.92771,             0.96829,             0.63532,            0.027027,            0.014113,                   0,              0.0024,              0.0024,              0.0024
                  97,            0.022208,            0.010992,                   0,             0.96687,             0.92319,               0.967,             0.62825,            0.027304,            0.014243,                   0,             0.00232,             0.00232,             0.00232
                  98,            0.022402,            0.011587,                   0,             0.96267,             0.93219,             0.96712,             0.63067,            0.027095,            0.014332,                   0,             0.00224,             0.00224,             0.00224
                  99,            0.021983,            0.011037,                   0,             0.95266,             0.93976,             0.96655,             0.62664,            0.027285,            0.014247,                   0,             0.00216,             0.00216,             0.00216
