               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  15,            0.048315,            0.011533,                   0,             0.72942,             0.64157,              0.6508,             0.24002,            0.051399,            0.012851,                   0,             0.00888,             0.00888,             0.00888
                  16,            0.047558,             0.01109,                   0,             0.86042,             0.64157,              0.6956,             0.26249,            0.049591,             0.01193,                   0,              0.0088,              0.0088,              0.0088
                  17,            0.046145,            0.011454,                   0,             0.81103,             0.56325,             0.60939,             0.22368,            0.049603,            0.013079,                   0,             0.00872,             0.00872,             0.00872
                  18,            0.046907,            0.010939,                   0,             0.86274,             0.65315,             0.72896,             0.28387,            0.045717,            0.011757,                   0,             0.00864,             0.00864,             0.00864
                  19,            0.047367,            0.011568,                   0,             0.79151,             0.65751,              0.6796,             0.25647,            0.046097,            0.013387,                   0,             0.00856,             0.00856,             0.00856
                  20,            0.046433,            0.011497,                   0,             0.82859,             0.61882,             0.68941,             0.26571,            0.045552,            0.012167,                   0,             0.00848,             0.00848,             0.00848
                  21,            0.045567,            0.010903,                   0,             0.82691,              0.6835,             0.74233,             0.30527,            0.043047,            0.011917,                   0,              0.0084,              0.0084,              0.0084
                  22,            0.042447,            0.010582,                   0,             0.88533,             0.70925,             0.79147,              0.3286,            0.044673,            0.011209,                   0,             0.00832,             0.00832,             0.00832
                  23,            0.043984,            0.010412,                   0,             0.89661,             0.71836,             0.77813,             0.32939,            0.042691,            0.010931,                   0,             0.00824,             0.00824,             0.00824
                  24,            0.043605,            0.010425,                   0,             0.85477,             0.70912,             0.75277,             0.31011,            0.043857,            0.011253,                   0,             0.00816,             0.00816,             0.00816
                  25,            0.043373,            0.010133,                   0,              0.8766,             0.71988,             0.77645,             0.32689,            0.040449,            0.011005,                   0,             0.00808,             0.00808,             0.00808
                  26,            0.041829,            0.010229,                   0,             0.87215,             0.76355,             0.79937,             0.33738,            0.042469,            0.010982,                   0,               0.008,               0.008,               0.008
                  27,            0.042469,           0.0099947,                   0,             0.89133,             0.74247,             0.80542,             0.33189,            0.041828,            0.010961,                   0,             0.00792,             0.00792,             0.00792
                  28,            0.043686,            0.010134,                   0,             0.90551,             0.69428,             0.76833,             0.30658,            0.047554,            0.011108,                   0,             0.00784,             0.00784,             0.00784
                  29,            0.043063,            0.010355,                   0,             0.90169,             0.71827,             0.78811,              0.3195,            0.043296,            0.011139,                   0,             0.00776,             0.00776,             0.00776
                  30,            0.041839,            0.010265,                   0,             0.88445,             0.71687,             0.78501,             0.32741,            0.043152,            0.010625,                   0,             0.00768,             0.00768,             0.00768
                  31,            0.040788,           0.0099652,                   0,             0.88845,             0.76771,             0.81357,             0.35845,             0.04071,            0.010662,                   0,              0.0076,              0.0076,              0.0076
                  32,            0.039325,            0.010221,                   0,             0.88265,             0.75904,             0.79437,             0.36106,            0.040106,            0.010693,                   0,             0.00752,             0.00752,             0.00752
                  33,            0.040032,           0.0097779,                   0,             0.86698,              0.7558,             0.80026,             0.35943,            0.040466,            0.010452,                   0,             0.00744,             0.00744,             0.00744
                  34,            0.040075,           0.0099454,                   0,             0.89163,             0.74548,             0.80703,             0.36816,            0.040763,            0.010412,                   0,             0.00736,             0.00736,             0.00736
                  35,            0.039355,           0.0098431,                   0,             0.89175,             0.74699,             0.80622,             0.36561,            0.040068,              0.0104,                   0,             0.00728,             0.00728,             0.00728
                  36,            0.039218,           0.0096516,                   0,             0.87703,              0.7741,             0.82007,             0.38039,            0.038991,            0.010215,                   0,              0.0072,              0.0072,              0.0072
                  37,            0.037568,           0.0095546,                   0,             0.87824,              0.7604,             0.79995,             0.36223,            0.039703,            0.010514,                   0,             0.00712,             0.00712,             0.00712
                  38,            0.038036,           0.0095705,                   0,             0.86454,             0.77853,             0.82184,             0.38153,            0.038349,            0.010286,                   0,             0.00704,             0.00704,             0.00704
                  39,            0.038042,           0.0095312,                   0,              0.8747,              0.7675,             0.81433,             0.37902,            0.038246,            0.010384,                   0,             0.00696,             0.00696,             0.00696
                  40,            0.037314,            0.009754,                   0,             0.90801,             0.76054,             0.82474,             0.38337,            0.036875,            0.009986,                   0,             0.00688,             0.00688,             0.00688
                  41,            0.037637,           0.0094073,                   0,             0.88969,             0.75452,             0.81702,             0.38015,            0.038752,            0.010195,                   0,              0.0068,              0.0068,              0.0068
                  42,            0.036665,           0.0091911,                   0,             0.85595,             0.76957,              0.8115,             0.38596,            0.036801,            0.010056,                   0,             0.00672,             0.00672,             0.00672
                  43,              0.0369,           0.0091486,                   0,             0.88628,              0.7756,             0.82745,             0.38938,            0.038186,            0.010034,                   0,             0.00664,             0.00664,             0.00664
                  44,            0.037323,           0.0091427,                   0,              0.8924,              0.7756,             0.82782,             0.38567,            0.037527,           0.0099593,                   0,             0.00656,             0.00656,             0.00656
                  45,            0.036114,           0.0093596,                   0,             0.87951,             0.78313,             0.83438,             0.38865,             0.03769,           0.0099193,                   0,             0.00648,             0.00648,             0.00648
                  46,            0.035858,           0.0092354,                   0,             0.90343,             0.78904,             0.84497,             0.40425,            0.036918,           0.0098575,                   0,              0.0064,              0.0064,              0.0064
                  47,            0.036727,           0.0092066,                   0,             0.88805,             0.76459,             0.83028,             0.40407,            0.036122,           0.0099232,                   0,             0.00632,             0.00632,             0.00632
                  48,            0.035515,           0.0089757,                   0,             0.89283,             0.79066,              0.8445,             0.40222,            0.037369,           0.0099445,                   0,             0.00624,             0.00624,             0.00624
                  49,            0.035521,           0.0090487,                   0,             0.90029,             0.77711,             0.83091,             0.40257,            0.036268,           0.0096124,                   0,             0.00616,             0.00616,             0.00616
                  50,            0.035302,           0.0089556,                   0,             0.87332,             0.78904,             0.83341,             0.38887,            0.036774,           0.0098921,                   0,             0.00608,             0.00608,             0.00608
                  51,            0.036344,            0.009013,                   0,             0.91068,             0.78464,             0.84363,             0.41075,            0.035917,           0.0096561,                   0,               0.006,               0.006,               0.006
                  52,             0.03529,           0.0087407,                   0,             0.91651,             0.77711,             0.84082,             0.41543,             0.03551,           0.0097709,                   0,             0.00592,             0.00592,             0.00592
                  53,            0.034661,           0.0090293,                   0,             0.90733,             0.78154,             0.84434,             0.40678,            0.035304,           0.0095303,                   0,             0.00584,             0.00584,             0.00584
                  54,            0.034738,           0.0090616,                   0,             0.91304,             0.79059,             0.84944,             0.42515,            0.035772,           0.0095608,                   0,             0.00576,             0.00576,             0.00576
                  55,             0.03395,           0.0092841,                   0,             0.93916,             0.79038,             0.85908,             0.40739,            0.037403,           0.0095848,                   0,             0.00568,             0.00568,             0.00568
                  56,            0.035757,            0.008863,                   0,             0.91882,             0.80113,             0.85547,             0.42236,            0.036787,           0.0097153,                   0,              0.0056,              0.0056,              0.0056
                  57,            0.034721,           0.0090006,                   0,             0.90273,             0.79668,             0.85967,             0.41754,            0.035599,           0.0096945,                   0,             0.00552,             0.00552,             0.00552
                  58,            0.034121,           0.0090419,                   0,             0.90464,             0.80422,             0.85663,             0.42597,            0.035077,           0.0094695,                   0,             0.00544,             0.00544,             0.00544
                  59,            0.033636,           0.0089589,                   0,             0.93648,             0.77707,             0.85668,             0.42962,            0.034884,           0.0093223,                   0,             0.00536,             0.00536,             0.00536
                  60,            0.034026,           0.0086954,                   0,             0.92088,             0.78916,             0.86004,             0.43591,             0.03438,           0.0092375,                   0,             0.00528,             0.00528,             0.00528
                  61,            0.033384,           0.0088766,                   0,             0.89286,             0.81627,             0.86406,             0.43448,            0.035459,           0.0092973,                   0,              0.0052,              0.0052,              0.0052
                  62,            0.033954,           0.0086219,                   0,             0.90655,             0.81928,             0.87294,             0.43719,            0.034881,           0.0092924,                   0,             0.00512,             0.00512,             0.00512
                  63,               0.033,           0.0087238,                   0,             0.90133,             0.81166,             0.87061,             0.43463,            0.034093,           0.0092287,                   0,             0.00504,             0.00504,             0.00504
                  64,            0.032977,           0.0085003,                   0,             0.91346,             0.81175,             0.86854,             0.44017,            0.033431,            0.009206,                   0,             0.00496,             0.00496,             0.00496
                  65,            0.031862,           0.0085918,                   0,             0.90575,             0.81476,             0.86311,             0.43809,            0.033942,           0.0092586,                   0,             0.00488,             0.00488,             0.00488
                  66,            0.032884,           0.0085903,                   0,             0.90073,             0.80723,             0.86596,             0.43378,            0.034596,           0.0093198,                   0,              0.0048,              0.0048,              0.0048
                  67,            0.033254,           0.0087007,                   0,              0.8892,             0.82229,             0.87017,             0.43694,            0.034179,           0.0092404,                   0,             0.00472,             0.00472,             0.00472
                  68,            0.032245,           0.0085895,                   0,             0.92586,             0.80873,             0.86896,             0.43284,             0.03411,           0.0091483,                   0,             0.00464,             0.00464,             0.00464
                  69,            0.032587,           0.0085675,                   0,             0.92959,             0.81928,             0.88837,             0.44712,            0.034154,           0.0089528,                   0,             0.00456,             0.00456,             0.00456
                  70,            0.031912,           0.0085383,                   0,             0.92657,             0.81715,             0.87444,             0.43849,            0.034524,           0.0091058,                   0,             0.00448,             0.00448,             0.00448
                  71,            0.031707,           0.0083736,                   0,             0.90759,             0.82827,             0.88078,             0.44691,            0.033405,           0.0090995,                   0,              0.0044,              0.0044,              0.0044
                  72,             0.03215,           0.0084345,                   0,             0.92001,             0.81476,             0.88037,              0.4478,            0.033359,           0.0090851,                   0,             0.00432,             0.00432,             0.00432
                  73,            0.031681,           0.0083496,                   0,             0.91473,             0.81175,             0.87171,             0.43182,             0.03451,           0.0090819,                   0,             0.00424,             0.00424,             0.00424
                  74,            0.031362,           0.0083802,                   0,              0.9267,             0.81874,             0.88294,             0.44259,            0.032912,           0.0092709,                   0,             0.00416,             0.00416,             0.00416
                  75,            0.030629,           0.0083131,                   0,             0.90553,             0.83731,             0.87586,             0.44611,            0.032578,            0.009155,                   0,             0.00408,             0.00408,             0.00408
                  76,            0.031444,           0.0083853,                   0,              0.9123,             0.81461,              0.8746,             0.45139,            0.032307,           0.0090601,                   0,               0.004,               0.004,               0.004
                  77,            0.030598,           0.0083225,                   0,              0.8987,             0.84178,             0.88024,             0.45273,            0.034188,           0.0089832,                   0,             0.00392,             0.00392,             0.00392
                  78,            0.029999,           0.0083286,                   0,             0.90801,             0.83252,             0.88355,             0.45685,            0.033477,           0.0089711,                   0,             0.00384,             0.00384,             0.00384
                  79,            0.030355,           0.0081527,                   0,             0.92228,             0.82214,             0.87949,             0.45968,            0.032433,           0.0090511,                   0,             0.00376,             0.00376,             0.00376
                  80,            0.031135,           0.0081399,                   0,             0.91973,             0.82823,             0.88667,             0.46045,            0.032301,           0.0089425,                   0,             0.00368,             0.00368,             0.00368
                  81,            0.030524,           0.0083213,                   0,             0.91044,             0.82678,             0.87503,              0.4651,            0.032766,           0.0089849,                   0,              0.0036,              0.0036,              0.0036
                  82,            0.030409,           0.0082883,                   0,             0.92183,             0.83584,             0.89111,              0.4675,            0.032698,           0.0089509,                   0,             0.00352,             0.00352,             0.00352
                  83,            0.029875,           0.0082046,                   0,             0.90436,             0.82831,             0.88329,             0.45519,            0.032619,           0.0089683,                   0,             0.00344,             0.00344,             0.00344
                  84,            0.029396,           0.0082138,                   0,             0.91622,              0.8238,             0.88179,             0.45807,            0.032401,           0.0089239,                   0,             0.00336,             0.00336,             0.00336
                  85,            0.029929,           0.0081085,                   0,             0.92021,             0.83368,             0.88659,             0.47524,            0.032811,           0.0087744,                   0,             0.00328,             0.00328,             0.00328
                  86,             0.02956,           0.0081948,                   0,             0.91102,             0.83266,              0.8902,             0.47566,            0.031575,           0.0087576,                   0,              0.0032,              0.0032,              0.0032
                  87,            0.029825,           0.0081009,                   0,             0.91138,             0.83735,             0.88971,             0.46904,            0.032145,           0.0087995,                   0,             0.00312,             0.00312,             0.00312
                  88,            0.029524,            0.008293,                   0,             0.90405,             0.83725,             0.88395,             0.47242,            0.031408,           0.0087756,                   0,             0.00304,             0.00304,             0.00304
                  89,            0.028872,           0.0081168,                   0,             0.89384,             0.85241,             0.89188,             0.47276,            0.032193,           0.0088021,                   0,             0.00296,             0.00296,             0.00296
                  90,            0.029033,           0.0080332,                   0,             0.91118,             0.84972,              0.9001,             0.46765,            0.031096,           0.0088608,                   0,             0.00288,             0.00288,             0.00288
                  91,            0.030052,           0.0079655,                   0,             0.92477,             0.81627,             0.88368,             0.46442,             0.03123,           0.0088179,                   0,              0.0028,              0.0028,              0.0028
                  92,            0.029596,           0.0079274,                   0,             0.91544,             0.84784,             0.89422,             0.47347,             0.03078,           0.0087805,                   0,             0.00272,             0.00272,             0.00272
                  93,            0.029866,           0.0079268,                   0,             0.91023,             0.85542,             0.89416,             0.47539,             0.03085,           0.0087356,                   0,             0.00264,             0.00264,             0.00264
                  94,            0.028884,           0.0081795,                   0,             0.88078,             0.85693,             0.89521,              0.4704,            0.030606,           0.0087879,                   0,             0.00256,             0.00256,             0.00256
                  95,            0.028533,           0.0078657,                   0,             0.92019,             0.83584,             0.89649,             0.47214,            0.030776,           0.0087917,                   0,             0.00248,             0.00248,             0.00248
                  96,            0.029453,           0.0078449,                   0,             0.89557,             0.85241,             0.88708,             0.47206,            0.030687,           0.0087223,                   0,              0.0024,              0.0024,              0.0024
                  97,             0.02904,           0.0078878,                   0,             0.92465,             0.83434,             0.88828,             0.47422,             0.03061,           0.0087497,                   0,             0.00232,             0.00232,             0.00232
                  98,            0.028191,           0.0080685,                   0,             0.93136,              0.8238,             0.89381,             0.47587,            0.030626,           0.0088039,                   0,             0.00224,             0.00224,             0.00224
                  99,            0.028679,           0.0078517,                   0,             0.91616,             0.84036,             0.88759,             0.46974,            0.030813,           0.0087512,                   0,             0.00216,             0.00216,             0.00216
