               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  83,            0.021922,           0.0093745,                   0,             0.80916,             0.75652,             0.80189,             0.46935,            0.030924,            0.015895,                   0,             0.00344,             0.00344,             0.00344
                  84,            0.022331,           0.0093611,                   0,             0.79985,             0.78261,             0.79558,             0.47202,            0.030976,            0.015467,                   0,             0.00336,             0.00336,             0.00336
                  85,            0.022164,           0.0095414,                   0,              0.7679,             0.79117,             0.80068,             0.46953,            0.030889,            0.016628,                   0,             0.00328,             0.00328,             0.00328
                  86,            0.022009,            0.009385,                   0,             0.76854,             0.76514,             0.79251,             0.45879,            0.031635,            0.016967,                   0,              0.0032,              0.0032,              0.0032
                  87,             0.02156,           0.0089462,                   0,             0.78631,                 0.8,             0.81057,             0.47652,             0.03093,            0.016255,                   0,             0.00312,             0.00312,             0.00312
                  88,            0.021504,           0.0091728,                   0,             0.79725,             0.76957,             0.80624,             0.48219,            0.030614,            0.016534,                   0,             0.00304,             0.00304,             0.00304
                  89,            0.021504,           0.0094524,                   0,              0.8325,             0.73478,             0.80744,              0.4714,            0.030202,            0.016882,                   0,             0.00296,             0.00296,             0.00296
                  90,            0.021279,            0.009043,                   0,             0.82204,             0.74348,             0.79081,             0.46238,            0.030352,            0.016748,                   0,             0.00288,             0.00288,             0.00288
                  91,            0.021137,            0.008883,                   0,              0.7991,             0.77825,             0.80262,             0.46655,            0.030386,            0.016132,                   0,              0.0028,              0.0028,              0.0028
                  92,            0.021581,            0.008663,                   0,              0.7695,             0.81304,             0.79477,                0.46,              0.0303,            0.016499,                   0,             0.00272,             0.00272,             0.00272
                  93,            0.021292,           0.0090066,                   0,             0.82949,             0.80374,             0.82257,             0.47376,            0.030223,             0.01606,                   0,             0.00264,             0.00264,             0.00264
                  94,            0.020989,           0.0088035,                   0,             0.81839,             0.80435,             0.80482,             0.46013,            0.030572,            0.016135,                   0,             0.00256,             0.00256,             0.00256
                  95,            0.021163,           0.0091078,                   0,             0.77909,             0.81268,               0.815,             0.46188,            0.031136,            0.016549,                   0,             0.00248,             0.00248,             0.00248
                  96,            0.020541,           0.0088138,                   0,             0.73821,             0.82144,              0.7798,             0.45512,            0.030297,             0.01661,                   0,              0.0024,              0.0024,              0.0024
                  97,            0.020999,           0.0085245,                   0,             0.75379,             0.82609,              0.8043,             0.47092,              0.0305,            0.016544,                   0,             0.00232,             0.00232,             0.00232
                  98,            0.020668,           0.0089127,                   0,             0.74707,             0.83472,             0.82226,             0.47514,            0.030307,            0.016636,                   0,             0.00224,             0.00224,             0.00224
                  99,            0.020128,            0.008463,                   0,             0.81116,             0.80435,             0.81303,             0.48454,            0.029918,            0.016656,                   0,             0.00216,             0.00216,             0.00216
